"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",49.161134,8.981984,115,78.104000,76.225000,85.088000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",17.374234,3.174359,115,27.603000,25.985000,163.329000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",17.201003,3.142709,115,27.327000,26.752000,28.288000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",5.154747,0.941798,115,8.189000,8.000000,8.640000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.502844,0.457282,115,3.976000,3.808000,6.400000,"[CUDA memcpy DtoD]"
"GPU activities",2.468882,0.451077,115,3.922000,3.744000,5.504000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",1.624838,0.296866,115,2.581000,2.368000,3.584000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.550587,0.283300,233,1.215000,0.768000,31.329000,"[CUDA memcpy DtoH]"
"GPU activities",1.350549,0.246752,115,2.145000,1.888000,3.584000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.227613,0.224291,3,74.763000,31.713000,97.441000,"[CUDA memcpy HtoD]"
"GPU activities",0.370784,0.067744,1,67.744000,67.744000,67.744000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.012786,0.002336,4,0.584000,0.544000,0.704000,"[CUDA memset]"
"API calls",63.054462,152.751401,2,76375.700000,10.753000,152740.648000,"cudaHostAlloc"
"API calls",26.244099,63.577148,2,31788.574000,384.302000,63192.846000,"cudaDeviceReset"
"API calls",4.017917,9.733530,230,42.319000,6.057000,150.561000,"cudaDeviceSynchronize"
"API calls",2.294420,5.558305,806,6.896000,5.171000,34.356000,"cudaLaunchKernel"
"API calls",1.116909,2.705748,230,11.764000,10.680000,31.058000,"cudaMemcpyAsync"
"API calls",0.807720,1.956727,238,8.221000,5.787000,108.564000,"cudaMalloc"
"API calls",0.761506,1.844772,121,15.246000,9.970000,134.432000,"cudaMemcpy"
"API calls",0.539699,1.307438,238,5.493000,0.595000,9.431000,"cudaFree"
"API calls",0.537291,1.301603,460,2.829000,2.399000,16.345000,"cudaFuncGetAttributes"
"API calls",0.155682,0.377144,230,1.639000,1.449000,3.118000,"cudaStreamSynchronize"
"API calls",0.122571,0.296933,460,0.645000,0.478000,1.527000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.079745,0.193185,460,0.419000,0.313000,1.164000,"cudaGetDevice"
"API calls",0.078033,0.189037,460,0.410000,0.289000,0.829000,"cudaDeviceGetAttribute"
"API calls",0.049790,0.120618,1,120.618000,120.618000,120.618000,"cuDeviceTotalMem"
"API calls",0.047930,0.116113,97,1.197000,0.114000,49.488000,"cuDeviceGetAttribute"
"API calls",0.033742,0.081741,460,0.177000,0.136000,0.365000,"cudaPeekAtLastError"
"API calls",0.019703,0.047731,4,11.932000,5.650000,27.530000,"cudaMemset"
"API calls",0.019297,0.046748,1,46.748000,46.748000,46.748000,"cuDeviceGetName"
"API calls",0.017031,0.041258,230,0.179000,0.150000,0.385000,"cudaGetLastError"
"API calls",0.001079,0.002615,1,2.615000,2.615000,2.615000,"cuDeviceGetPCIBusId"
"API calls",0.000964,0.002335,3,0.778000,0.121000,1.396000,"cuDeviceGetCount"
"API calls",0.000324,0.000785,2,0.392000,0.209000,0.576000,"cuDeviceGet"
"API calls",0.000085,0.000205,1,0.205000,0.205000,0.205000,"cuDeviceGetUuid"
