"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",46.945110,12.852066,111,115.784000,114.017000,117.857000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",14.911205,4.082210,111,36.776000,36.224000,37.216000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",14.390458,3.939646,111,35.492000,34.944000,36.800000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",8.046238,2.202802,111,19.845000,19.520000,20.480000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",6.174635,1.690417,111,15.228000,15.072000,15.456000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.424225,1.211211,111,10.911000,10.560000,12.064000,"[CUDA memcpy DtoD]"
"GPU activities",1.335452,0.365604,225,1.624000,0.768000,61.664000,"[CUDA memcpy DtoH]"
"GPU activities",1.239944,0.339457,111,3.058000,2.880000,3.456000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",1.117450,0.305922,111,2.756000,2.560000,4.032000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.831657,0.227681,3,75.893000,32.160000,131.393000,"[CUDA memcpy HtoD]"
"GPU activities",0.198245,0.054273,1,54.273000,54.273000,54.273000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.193452,0.052961,2,26.480000,25.888000,27.073000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.191929,0.052544,2,26.272000,26.080000,26.464000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",61.051987,150.337767,2,75168.883000,9.207000,150328.560000,"cudaHostAlloc"
"API calls",25.135481,61.894990,1,61894.990000,61894.990000,61894.990000,"cudaDeviceReset"
"API calls",8.044835,19.810043,222,89.234000,44.711000,115.786000,"cudaDeviceSynchronize"
"API calls",1.896159,4.669205,782,5.970000,4.637000,26.693000,"cudaLaunchKernel"
"API calls",0.954525,2.350476,222,10.587000,9.711000,13.446000,"cudaMemcpyAsync"
"API calls",0.728152,1.793042,117,15.325000,8.994000,247.728000,"cudaMemcpy"
"API calls",0.685691,1.688482,230,7.341000,5.419000,94.811000,"cudaMalloc"
"API calls",0.446068,1.098422,230,4.775000,0.536000,20.482000,"cudaFree"
"API calls",0.445560,1.097172,444,2.471000,2.151000,3.721000,"cudaFuncGetAttributes"
"API calls",0.124574,0.306757,222,1.381000,1.249000,2.293000,"cudaStreamSynchronize"
"API calls",0.107211,0.264003,1,264.003000,264.003000,264.003000,"cuDeviceTotalMem"
"API calls",0.096505,0.237639,444,0.535000,0.415000,1.103000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.093154,0.229387,97,2.364000,0.249000,95.225000,"cuDeviceGetAttribute"
"API calls",0.066222,0.163069,444,0.367000,0.278000,1.054000,"cudaGetDevice"
"API calls",0.062918,0.154933,444,0.348000,0.261000,0.725000,"cudaDeviceGetAttribute"
"API calls",0.024226,0.059655,444,0.134000,0.101000,0.202000,"cudaPeekAtLastError"
"API calls",0.016800,0.041370,222,0.186000,0.163000,0.247000,"cudaGetLastError"
"API calls",0.016737,0.041215,1,41.215000,41.215000,41.215000,"cuDeviceGetName"
"API calls",0.001631,0.004016,1,4.016000,4.016000,4.016000,"cuDeviceGetPCIBusId"
"API calls",0.000871,0.002144,3,0.714000,0.237000,1.440000,"cuDeviceGetCount"
"API calls",0.000507,0.001248,2,0.624000,0.307000,0.941000,"cuDeviceGet"
"API calls",0.000187,0.000461,1,0.461000,0.461000,0.461000,"cuDeviceGetUuid"
