"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",52.311128,12.183234,83,146.785000,142.561000,150.913000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",13.151730,3.063031,83,36.903000,36.416000,37.376000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.589496,2.932087,83,35.326000,34.848000,35.936000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",7.124984,1.659405,83,19.992000,19.616000,20.480000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.412022,1.260457,83,15.186000,14.848000,15.488000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",3.898017,0.907846,83,10.937000,10.592000,12.416000,"[CUDA memcpy DtoD]"
"GPU activities",1.399273,0.325890,3,108.630000,31.712000,198.465000,"[CUDA memcpy HtoD]"
"GPU activities",1.378535,0.321060,169,1.899000,0.768000,61.856000,"[CUDA memcpy DtoH]"
"GPU activities",1.000822,0.233091,83,2.808000,2.560000,3.424000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.991484,0.230916,83,2.782000,2.624000,8.960000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.291151,0.067809,1,67.809000,67.809000,67.809000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.226712,0.052801,2,26.400000,25.665000,27.136000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.224646,0.052320,2,26.160000,26.048000,26.272000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",59.049744,127.696293,2,63848.146000,8.343000,127687.950000,"cudaHostAlloc"
"API calls",27.970209,60.486155,1,60486.155000,60486.155000,60486.155000,"cudaDeviceReset"
"API calls",8.390748,18.145166,166,109.308000,42.601000,164.006000,"cudaDeviceSynchronize"
"API calls",1.435437,3.104163,586,5.297000,3.597000,24.876000,"cudaLaunchKernel"
"API calls",0.782411,1.691981,166,10.192000,9.147000,53.752000,"cudaMemcpyAsync"
"API calls",0.743314,1.607432,89,18.061000,8.129000,283.101000,"cudaMemcpy"
"API calls",0.507744,1.098006,174,6.310000,4.377000,78.970000,"cudaMalloc"
"API calls",0.321660,0.695597,332,2.095000,1.865000,15.095000,"cudaFuncGetAttributes"
"API calls",0.319243,0.690370,174,3.967000,0.425000,17.153000,"cudaFree"
"API calls",0.093737,0.202708,166,1.221000,1.128000,2.388000,"cudaStreamSynchronize"
"API calls",0.084225,0.182138,1,182.138000,182.138000,182.138000,"cuDeviceTotalMem"
"API calls",0.071967,0.155631,332,0.468000,0.369000,1.126000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.071432,0.154473,97,1.592000,0.157000,64.849000,"cuDeviceGetAttribute"
"API calls",0.053686,0.116098,332,0.349000,0.237000,13.189000,"cudaGetDevice"
"API calls",0.053595,0.115900,332,0.349000,0.263000,0.890000,"cudaDeviceGetAttribute"
"API calls",0.018496,0.039999,332,0.120000,0.087000,0.221000,"cudaPeekAtLastError"
"API calls",0.017056,0.036885,1,36.885000,36.885000,36.885000,"cuDeviceGetName"
"API calls",0.011494,0.024856,166,0.149000,0.124000,0.267000,"cudaGetLastError"
"API calls",0.002355,0.005093,1,5.093000,5.093000,5.093000,"cuDeviceGetPCIBusId"
"API calls",0.000940,0.002033,3,0.677000,0.153000,1.368000,"cuDeviceGetCount"
"API calls",0.000369,0.000799,2,0.399000,0.232000,0.567000,"cuDeviceGet"
"API calls",0.000135,0.000292,1,0.292000,0.292000,0.292000,"cuDeviceGetUuid"
